"Period","Region","Age.Range","Duration of Hospitalizations Mean","PM10 mean","PM10 max","O3 mean","O3 max","NOX as NO2 mean","NOX as NO2 max","NO mean","NO max","PM2.5 mean","PM2.5 max","CO mean","CO max","Hospitalizations_100000","Ambulatory_100000","Deaths_100000","Month","Season"
"2019-06-01","Algarve","6",82,12.2219580386434,37.89999999,79.6680555518333,131.59999999,7.54388888498611,56.2,1.09749999938889,6.2,10.4745664721387,25.3,NA,NA,4.55722046009698,0.911444092019396,0.683583069014547,6,"2"
"2019-06-01","Centro","6",74.2777777777778,14.585128561501,40,43.2326388888889,126,13.533827618165,67,2.45875810936052,25,2.81666666666667,19,142.366032210835,571,7.12674785746504,1.26296797474064,0.36084799278304,6,"2"
"2019-06-01","LVT","6",110,13.117735737175,65.59999999,64.9295598261339,185,22.3671579882957,618.79999999,4.82392418819791,264.18,5.71950177602135,30.8,197.801945795691,770,9.28571428571429,4.42857142857143,0.657142857142857,6,"2"
"2019-06-01","Madeira","6",135,13.5241114953728,34.5,80.2937413040473,163.9,38.6577298014554,443.1,10.2926392735655,204.25999999,4.94079221341904,48.5,76.7701949860724,661,11.8135816810727,0,1.57514422414302,6,"2"
"2019-06-01","Norte","6",80,10.2975444096134,50,38.028293135436,144,31.8565197179536,263.3,6.28135544830627,116.626,NA,NA,492.555944020979,3811.99999,9.17996081724041,2.26700251889169,0.47579065211307,6,"2"
"2019-06-01","Algarve","7",819.5,12.2219580386434,37.89999999,79.6680555518333,131.59999999,7.54388888498611,56.2,1.09749999938889,6.2,10.4745664721387,25.3,NA,NA,31.2169601516643,0.455722046009698,10.7094680812279,6,"2"
"2019-06-01","Centro","7",487.727272727273,14.585128561501,40,43.2326388888889,126,13.533827618165,67,2.45875810936052,25,2.81666666666667,19,142.366032210835,571,42.1290031574199,1.21786197564276,7.93865584122688,6,"2"
"2019-06-01","LVT","7",517.571428571429,13.117735737175,65.59999999,64.9295598261339,185,22.3671579882957,618.79999999,4.82392418819791,264.18,5.71950177602135,30.8,197.801945795691,770,36.7714285714286,5.2,8.37142857142857,6,"2"
"2019-06-01","Madeira","7",866.5,13.5241114953728,34.5,80.2937413040473,163.9,38.6577298014554,443.1,10.2926392735655,204.25999999,4.94079221341904,48.5,76.7701949860724,661,53.9486896768985,0,8.26950717675087,6,"2"
"2019-06-01","Norte","7",470.433333333333,10.2975444096134,50,38.028293135436,144,31.8565197179536,263.3,6.28135544830627,116.626,NA,NA,492.555944020979,3811.99999,37.6994122586062,2.32297788972852,6.82899524209348,6,"2"
"2019-07-01","Algarve","1",13.75,18.7760752655645,79.09999999,72.453360211129,154,9.47190859852151,53.7,1.15658602064516,6.2,13.2449631441523,30.8,NA,NA,4.10149841408728,3.41791534507273,0.227861023004849,7,"1"
"2019-07-01","Centro","1",11.0576923076923,21.1244519392917,54,42.7565568258238,128,13.2885245901639,74,2.72896174863388,26,3.17543859649123,30,149.834454912517,688,6.17952187640956,3.42805593143888,0,7,"1"
"2019-07-01","LVT","1",12.4639175257732,19.0701744478644,72.7,63.1267432315821,185,20.0762618695423,496.5,4.37952567692163,169.69,9.26855775513329,34,203.222858233162,679,6.37142857142857,3.91428571428571,0.0571428571428571,7,"1"
"2019-07-01","Madeira","1",117.125,14.0653225776142,104.8,68.3057873449125,132,31.3412516789166,300.39999999,8.83999326844549,153.38,5.82056451265457,90.09999999,56.3270524764468,1151.99999,9.45086534485814,0,0,7,"1"
"2019-07-01","Norte","1",13.5789473684211,14.8739898989899,50,37.0198771232382,128,34.3159134030687,310.39999999,7.53188909624763,81.052,NA,NA,506.335851607143,2375,10.2155051777218,6.12930310663308,0.0559753708368318,7,"1"
"2019-07-01","Algarve","5",41,18.7760752655645,79.09999999,72.453360211129,154,9.47190859852151,53.7,1.15658602064516,6.2,13.2449631441523,30.8,NA,NA,3.19005432206788,1.13930511502424,0.227861023004849,7,"1"
"2019-07-01","Centro","5",17.3529411764706,21.1244519392917,54,42.7565568258238,128,13.2885245901639,74,2.72896174863388,26,3.17543859649123,30,149.834454912517,688,2.07487595850248,1.30807397383852,0,7,"1"
"2019-07-01","LVT","5",39.8928571428571,19.0701744478644,72.7,63.1267432315821,185,20.0762618695423,496.5,4.37952567692163,169.69,9.26855775513329,34,203.222858233162,679,4.34285714285714,2.34285714285714,0.142857142857143,7,"1"
"2019-07-01","Madeira","5",24.5,14.0653225776142,104.8,68.3057873449125,132,31.3412516789166,300.39999999,8.83999326844549,153.38,5.82056451265457,90.09999999,56.3270524764468,1151.99999,5.90679084053634,0,0,7,"1"
"2019-07-01","Norte","5",22.7666666666667,14.8739898989899,50,37.0198771232382,128,34.3159134030687,310.39999999,7.53188909624763,81.052,NA,NA,506.335851607143,2375,4.84186957738595,1.81919955219703,0.0279876854184159,7,"1"
"2019-07-01","Algarve","6",202.5,18.7760752655645,79.09999999,72.453360211129,154,9.47190859852151,53.7,1.15658602064516,6.2,13.2449631441523,30.8,NA,NA,7.29155273615516,0.683583069014547,1.13930511502424,7,"1"
"2019-07-01","Centro","6",54.4761904761905,21.1244519392917,54,42.7565568258238,128,13.2885245901639,74,2.72896174863388,26,3.17543859649123,30,149.834454912517,688,5.90888588182228,0.94722598105548,0.2255299954894,7,"1"
"2019-07-01","LVT","6",116.857142857143,19.0701744478644,72.7,63.1267432315821,185,20.0762618695423,496.5,4.37952567692163,169.69,9.26855775513329,34,203.222858233162,679,9.8,4.45714285714286,0.885714285714286,7,"1"
"2019-07-01","Madeira","6",171.5,14.0653225776142,104.8,68.3057873449125,132,31.3412516789166,300.39999999,8.83999326844549,153.38,5.82056451265457,90.09999999,56.3270524764468,1151.99999,9.45086534485814,0,0,7,"1"
"2019-07-01","Norte","6",111.51724137931,14.8739898989899,50,37.0198771232382,128,34.3159134030687,310.39999999,7.53188909624763,81.052,NA,NA,506.335851607143,2375,11.4469633361321,2.2949902043101,0.587741393786734,7,"1"
"2019-07-01","Algarve","7",1413,18.7760752655645,79.09999999,72.453360211129,154,9.47190859852151,53.7,1.15658602064516,6.2,13.2449631441523,30.8,NA,NA,38.9642349338292,0.227861023004849,11.6209121732473,7,"1"
"2019-07-01","Centro","7",454.285714285714,21.1244519392917,54,42.7565568258238,128,13.2885245901639,74,2.72896174863388,26,3.17543859649123,30,149.834454912517,688,39.6481732070365,1.03743797925124,7.93865584122688,7,"1"
"2019-07-01","LVT","7",550.035714285714,19.0701744478644,72.7,63.1267432315821,185,20.0762618695423,496.5,4.37952567692163,169.69,9.26855775513329,34,203.222858233162,679,38,6.02857142857143,7.62857142857143,7,"1"
"2019-07-01","Madeira","7",681,14.0653225776142,104.8,68.3057873449125,132,31.3412516789166,300.39999999,8.83999326844549,153.38,5.82056451265457,90.09999999,56.3270524764468,1151.99999,52.3735454527555,0,9.05707928882238,7,"1"
"2019-07-01","Norte","7",449.137931034483,14.8739898989899,50,37.0198771232382,128,34.3159134030687,310.39999999,7.53188909624763,81.052,NA,NA,506.335851607143,2375,37.7833753148615,2.04310103554436,7.36076126504338,7,"1"
"2019-08-01","Algarve","1",15,16.1595108660326,39.7,59.1720430067742,112.3,11.6235215019489,63.2,1.30497311737903,12.8,12.8682352928235,23.5,NA,NA,4.78508148310183,2.73433227605819,0,8,"1"
"2019-08-01","Centro","1",8.27083333333333,17.3274932614555,52,40.782784129119,126,14.5268817204301,138,3.72244623655914,54,2.49327956989247,12,134.972701149425,438,4.19485791610284,2.61614794767704,0,8,"1"
"2019-08-01","LVT","1",10.4197530864198,15.3842028951422,73.5,60.7520762029706,185,20.4586402232034,360.6,4.42362299729117,139.91,7.34619199136734,28,189.758123370982,782,4.85714285714286,3.54285714285714,0,8,"1"
"2019-08-01","Madeira","1",5.33333333333333,14.8061827926277,53,60.0376850566891,122.2,37.4117765779408,369.69999999,10.8574226084993,189.94999999,5.39146505024194,34.89999999,69.1440107671602,954,3.5440745043218,0,0,8,"1"
"2019-08-01","Norte","1",8.38297872340426,12.8774637853242,50,33.9020779960148,159,39.6296909454268,388.89999999,9.74031015096394,110.79,NA,NA,412.604855003372,1256.99999,7.61265043380912,4.19815281276238,0,8,"1"
"2019-08-01","Algarve","5",53.5,16.1595108660326,39.7,59.1720430067742,112.3,11.6235215019489,63.2,1.30497311737903,12.8,12.8682352928235,23.5,NA,NA,5.24080352911152,0.455722046009698,0.227861023004849,8,"1"
"2019-08-01","Centro","5",17,17.3274932614555,52,40.782784129119,126,14.5268817204301,138,3.72244623655914,54,2.49327956989247,12,134.972701149425,438,2.43572395128552,0.72169598556608,0.04510599909788,8,"1"
"2019-08-01","LVT","5",31.0833333333333,15.3842028951422,73.5,60.7520762029706,185,20.4586402232034,360.6,4.42362299729117,139.91,7.34619199136734,28,189.758123370982,782,3.74285714285714,1.68571428571429,0.114285714285714,8,"1"
"2019-08-01","Madeira","5",48,14.8061827926277,53,60.0376850566891,122.2,37.4117765779408,369.69999999,10.8574226084993,189.94999999,5.39146505024194,34.89999999,69.1440107671602,954,5.51300478450058,0,0,8,"1"
"2019-08-01","Norte","5",19.6206896551724,12.8774637853242,50,33.9020779960148,159,39.6296909454268,388.89999999,9.74031015096394,110.79,NA,NA,412.604855003372,1256.99999,3.66638678981248,1.25944584382872,0.0839630562552477,8,"1"
"2019-08-01","Algarve","6",77.5,16.1595108660326,39.7,59.1720430067742,112.3,11.6235215019489,63.2,1.30497311737903,12.8,12.8682352928235,23.5,NA,NA,5.01294250610668,0.911444092019396,0.683583069014547,8,"1"
"2019-08-01","Centro","6",61.2,17.3274932614555,52,40.782784129119,126,14.5268817204301,138,3.72244623655914,54,2.49327956989247,12,134.972701149425,438,5.59314388813712,0.54127198917456,0.49616599007668,8,"1"
"2019-08-01","LVT","6",102.607142857143,15.3842028951422,73.5,60.7520762029706,185,20.4586402232034,360.6,4.42362299729117,139.91,7.34619199136734,28,189.758123370982,782,8.14285714285714,3.97142857142857,0.714285714285714,8,"1"
"2019-08-01","Madeira","6",92.5,14.8061827926277,53,60.0376850566891,122.2,37.4117765779408,369.69999999,10.8574226084993,189.94999999,5.39146505024194,34.89999999,69.1440107671602,954,7.48193506467936,0,0.393786056035756,8,"1"
"2019-08-01","Norte","6",89.3448275862069,12.8774637853242,50,33.9020779960148,159,39.6296909454268,388.89999999,9.74031015096394,110.79,NA,NA,412.604855003372,1256.99999,9.20794850265883,1.34340890008396,0.783655191715645,8,"1"
"2019-08-01","Algarve","7",1112.5,16.1595108660326,39.7,59.1720430067742,112.3,11.6235215019489,63.2,1.30497311737903,12.8,12.8682352928235,23.5,NA,NA,41.0149841408728,0.455722046009698,12.076634219257,8,"1"
"2019-08-01","Centro","7",360.681818181818,17.3274932614555,52,40.782784129119,126,14.5268817204301,138,3.72244623655914,54,2.49327956989247,12,134.972701149425,438,34.1452413170952,1.03743797925124,7.26206585475868,8,"1"
"2019-08-01","LVT","7",453.142857142857,15.3842028951422,73.5,60.7520762029706,185,20.4586402232034,360.6,4.42362299729117,139.91,7.34619199136734,28,189.758123370982,782,33.0285714285714,4.94285714285714,7.42857142857143,8,"1"
"2019-08-01","Madeira","7",602.5,14.8061827926277,53,60.0376850566891,122.2,37.4117765779408,369.69999999,10.8574226084993,189.94999999,5.39146505024194,34.89999999,69.1440107671602,954,50.010829116541,0,9.84465140089389,8,"1"
"2019-08-01","Norte","7",357.866666666667,12.8774637853242,50,33.9020779960148,159,39.6296909454268,388.89999999,9.74031015096394,110.79,NA,NA,412.604855003372,1256.99999,31.7100475790652,1.73523649594179,5.96137699412259,8,"1"
"2019-09-01","Algarve","1",7.125,18.9974999964444,54.1,58.5273991615855,115.4,12.0923504834353,68.59999999,1.22573018011127,24.1,7.01529411382353,19.3,NA,NA,3.64577636807758,4.32935943709213,0,9,"1"
"2019-09-01","Centro","1",6.11320754716981,22.5833333333333,1000,43.6185944363104,137,20.205710102489,209,4.33601756954612,81,7.31346153846154,30,198.892647,5852.99999,4.9616599007668,4.01443391971132,0,9,"1"
"2019-09-01","LVT","1",10.448275862069,21.4258863536022,69.79999999,63.2032359440508,156,33.2232481482819,603.5,7.20650594400836,263.24,9.76482446729579,27.3,230.68125,937,5.48571428571429,4.65714285714286,0.0571428571428571,9,"1"
"2019-09-01","Madeira","1",6.5,15.9826383590675,48,76.1507649476773,130.59999999,42.8850486753686,425.3,12.3021001368011,209.96,5.42359635502276,33.6,105.369958275382,687,2.75650239225029,0,0,9,"1"
"2019-09-01","Norte","1",11.1847826086957,14.39293598234,50,34.6548241031,137,47.3947172117713,265.1,13.2010099401927,113.09,NA,NA,563.897560843205,1375.99999,10.5233697173244,6.8569829275119,0.0839630562552477,9,"1"
"2019-09-01","Algarve","5",72.5,18.9974999964444,54.1,58.5273991615855,115.4,12.0923504834353,68.59999999,1.22573018011127,24.1,7.01529411382353,19.3,NA,NA,3.19005432206788,0.683583069014547,0.227861023004849,9,"1"
"2019-09-01","Centro","5",21.1111111111111,22.5833333333333,1000,43.6185944363104,137,20.205710102489,209,4.33601756954612,81,7.31346153846154,30,198.892647,5852.99999,2.79657194406856,1.53360396932792,0,9,"1"
"2019-09-01","LVT","5",25.5925925925926,21.4258863536022,69.79999999,63.2032359440508,156,33.2232481482819,603.5,7.20650594400836,263.24,9.76482446729579,27.3,230.68125,937,3.25714285714286,2.05714285714286,0.0571428571428571,9,"1"
"2019-09-01","Madeira","5",32.5,15.9826383590675,48,76.1507649476773,130.59999999,42.8850486753686,425.3,12.3021001368011,209.96,5.42359635502276,33.6,105.369958275382,687,5.11921872846483,0,0,9,"1"
"2019-09-01","Norte","5",25.2413793103448,14.39293598234,50,34.6548241031,137,47.3947172117713,265.1,13.2010099401927,113.09,NA,NA,563.897560843205,1375.99999,4.98180800447803,1.90316260845228,0.0279876854184159,9,"1"
"2019-09-01","Algarve","6",158.5,18.9974999964444,54.1,58.5273991615855,115.4,12.0923504834353,68.59999999,1.22573018011127,24.1,7.01529411382353,19.3,NA,NA,5.92438659812607,0.227861023004849,0.227861023004849,9,"1"
"2019-09-01","Centro","6",59.2380952380952,22.5833333333333,1000,43.6185944363104,137,20.205710102489,209,4.33601756954612,81,7.31346153846154,30,198.892647,5852.99999,6.26973387460532,1.53360396932792,0.27063599458728,9,"1"
"2019-09-01","LVT","6",107.592592592593,21.4258863536022,69.79999999,63.2032359440508,156,33.2232481482819,603.5,7.20650594400836,263.24,9.76482446729579,27.3,230.68125,937,7.14285714285714,4.28571428571429,0.6,9,"1"
"2019-09-01","Madeira","6",161.5,15.9826383590675,48,76.1507649476773,130.59999999,42.8850486753686,425.3,12.3021001368011,209.96,5.42359635502276,33.6,105.369958275382,687,11.0260095690012,0,0.393786056035756,9,"1"
"2019-09-01","Norte","6",112.1,14.39293598234,50,34.6548241031,137,47.3947172117713,265.1,13.2010099401927,113.09,NA,NA,563.897560843205,1375.99999,9.23593618807725,2.21102714805486,0.559753708368318,9,"1"
"2019-09-01","Algarve","7",835.5,18.9974999964444,54.1,58.5273991615855,115.4,12.0923504834353,68.59999999,1.22573018011127,24.1,7.01529411382353,19.3,NA,NA,32.3562652666885,0,10.0258850122134,9,"1"
"2019-09-01","Centro","7",366.227272727273,22.5833333333333,1000,43.6185944363104,137,20.205710102489,209,4.33601756954612,81,7.31346153846154,30,198.892647,5852.99999,34.6414073071719,0.9021199819576,6.9914298601714,9,"1"
"2019-09-01","LVT","7",422.035714285714,21.4258863536022,69.79999999,63.2032359440508,156,33.2232481482819,603.5,7.20650594400836,263.24,9.76482446729579,27.3,230.68125,937,30.3714285714286,5.05714285714286,6.88571428571429,9,"1"
"2019-09-01","Madeira","7",565,15.9826383590675,48,76.1507649476773,130.59999999,42.8850486753686,425.3,12.3021001368011,209.96,5.42359635502276,33.6,105.369958275382,687,43.3164661639331,0,10.2384374569297,9,"1"
"2019-09-01","Norte","7",388.034482758621,14.39293598234,50,34.6548241031,137,47.3947172117713,265.1,13.2010099401927,113.09,NA,NA,563.897560843205,1375.99999,33.1933949062413,1.87517492303387,6.5211307024909,9,"1"
"2019-10-01","Algarve","1",13.125,16.8595430075,78.29999999,53.5857335086945,96.29999999,15.3327956956586,149.59999999,2.03938171912634,49.89999999,7.12679999704,32.7,NA,NA,6.38010864413577,4.10149841408728,0,10,"3"
"2019-10-01","Centro","1",10.4262295081967,19.0452534875808,52,34.0440467997247,98,22.5061983471074,278,5.51515151515152,124,10.7011331444759,38,169.117408893387,1189.99999,8.25439783491204,4.23996391520072,0,10,"3"
"2019-10-01","LVT","1",15.9387755102041,18.4672377998783,85.5,50.0671547377802,111,41.2860677542954,806.5,10.8518644813514,429.5,8.98990760179104,36.89999999,251.943241337758,1659.99999,8.57142857142857,6.08571428571429,0.0285714285714286,10,"3"
"2019-10-01","Madeira","1",6,15.1487987958709,43.29999999,65.0812920556258,116.3,53.2191790002086,589.7,17.6876850581157,327.20999999,5.11610511805256,55.39999999,120.843876177658,1723,3.93786056035756,0,0,10,"3"
"2019-10-01","Norte","1",11.6095238095238,13.5086493679308,50,27.6334221545489,111,65.5743202377606,484.19999999,18.2093632891012,278.48599999,NA,NA,560.20298488806,2249,11.7268401903163,7.2208228379513,0.0559753708368318,10,"3"
"2019-10-01","Algarve","5",54.5,16.8595430075,78.29999999,53.5857335086945,96.29999999,15.3327956956586,149.59999999,2.03938171912634,49.89999999,7.12679999704,32.7,NA,NA,3.41791534507273,2.05074920704364,0.227861023004849,10,"3"
"2019-10-01","Centro","5",22.2105263157895,19.0452534875808,52,34.0440467997247,98,22.5061983471074,278,5.51515151515152,124,10.7011331444759,38,169.117408893387,1189.99999,3.74379792512404,2.84167794316644,0.04510599909788,10,"3"
"2019-10-01","LVT","5",37.5925925925926,18.4672377998783,85.5,50.0671547377802,111,41.2860677542954,806.5,10.8518644813514,429.5,8.98990760179104,36.89999999,251.943241337758,1659.99999,5.68571428571429,2.97142857142857,0.0285714285714286,10,"3"
"2019-10-01","Madeira","5",29,15.1487987958709,43.29999999,65.0812920556258,116.3,53.2191790002086,589.7,17.6876850581157,327.20999999,5.11610511805256,55.39999999,120.843876177658,1723,3.15028844828605,0,0,10,"3"
"2019-10-01","Norte","5",29.7142857142857,13.5086493679308,50,27.6334221545489,111,65.5743202377606,484.19999999,18.2093632891012,278.48599999,NA,NA,560.20298488806,2249,6.24125384830675,2.60285474391268,0,10,"3"
"2019-10-01","Algarve","6",145.5,16.8595430075,78.29999999,53.5857335086945,96.29999999,15.3327956956586,149.59999999,2.03938171912634,49.89999999,7.12679999704,32.7,NA,NA,9.3423019431988,1.36716613802909,0.227861023004849,10,"3"
"2019-10-01","Centro","6",71.5263157894737,19.0452534875808,52,34.0440467997247,98,22.5061983471074,278,5.51515151515152,124,10.7011331444759,38,169.117408893387,1189.99999,8.02886783942264,1.5787099684258,0.58637798827244,10,"3"
"2019-10-01","LVT","6",113.678571428571,18.4672377998783,85.5,50.0671547377802,111,41.2860677542954,806.5,10.8518644813514,429.5,8.98990760179104,36.89999999,251.943241337758,1659.99999,9.8,4.94285714285714,1,10,"3"
"2019-10-01","Madeira","6",229,15.1487987958709,43.29999999,65.0812920556258,116.3,53.2191790002086,589.7,17.6876850581157,327.20999999,5.11610511805256,55.39999999,120.843876177658,1723,14.570084073323,0,0.787572112071512,10,"3"
"2019-10-01","Norte","6",100.866666666667,13.5086493679308,50,27.6334221545489,111,65.5743202377606,484.19999999,18.2093632891012,278.48599999,NA,NA,560.20298488806,2249,12.314581584103,2.93870696893367,0.755667506297229,10,"3"
"2019-10-01","Algarve","7",926,16.8595430075,78.29999999,53.5857335086945,96.29999999,15.3327956956586,149.59999999,2.03938171912634,49.89999999,7.12679999704,32.7,NA,NA,36.229902657771,0,10.0258850122134,10,"3"
"2019-10-01","Centro","7",410.478260869565,19.0452534875808,52,34.0440467997247,98,22.5061983471074,278,5.51515151515152,124,10.7011331444759,38,169.117408893387,1189.99999,42.2192151556157,1.3531799729364,7.53270184934596,10,"3"
"2019-10-01","LVT","7",541.964285714286,18.4672377998783,85.5,50.0671547377802,111,41.2860677542954,806.5,10.8518644813514,429.5,8.98990760179104,36.89999999,251.943241337758,1659.99999,40.3428571428571,6.45714285714286,8.8,10,"3"
"2019-10-01","Madeira","7",648,15.1487987958709,43.29999999,65.0812920556258,116.3,53.2191790002086,589.7,17.6876850581157,327.20999999,5.11610511805256,55.39999999,120.843876177658,1723,52.3735454527555,0,8.26950717675087,10,"3"
"2019-10-01","Norte","7",446.965517241379,13.5086493679308,50,27.6334221545489,111,65.5743202377606,484.19999999,18.2093632891012,278.48599999,NA,NA,560.20298488806,2249,39.1827595857823,3.63839910439407,6.74503218583823,10,"3"
"2019-11-01","Algarve","1",9.875,25.328296292563,147.19999999,56.1697222179445,87.29999999,13.2083333297778,105.4,1.70374999863889,30.39999999,NA,NA,NA,NA,4.78508148310183,3.64577636807758,0,11,"3"
"2019-11-01","Centro","1",15.0151515151515,19.2025747822794,60,43.3635607321131,75,21.5714285714286,193,5.3984962406015,78,9.38364779874214,49,130.252777736111,1296.99999,10.2390617952188,3.56337392873252,0.04510599909788,11,"3"
"2019-11-01","LVT","1",20.3636363636364,18.6596688259059,63.2,52.4848554906864,90,37.5848249634627,595.2,9.48200065782429,290.24,7.90775382153686,28.89999999,236.653472583837,1554,12.3428571428571,4.4,0.0285714285714286,11,"3"
"2019-11-01","Madeira","1",6.85714285714286,14.0984722192431,61.29999999,72.3630041689847,124.9,56.3919332370862,605.2,18.0411961030181,317.49,4.36284721924306,31.19999999,125.535465910987,1018.99999,5.11921872846483,0,0,11,"3"
"2019-11-01","Norte","1",14.9357798165138,14.0965034965035,65,39.7246328437917,95,57.6411460368723,574.1,14.8087847156626,310.035,NA,NA,401.180167527933,2604,13.462076686258,6.49314301707249,0.0839630562552477,11,"3"
"2019-11-01","Algarve","5",52.5,25.328296292563,147.19999999,56.1697222179445,87.29999999,13.2083333297778,105.4,1.70374999863889,30.39999999,NA,NA,NA,NA,4.78508148310183,1.13930511502424,0.227861023004849,11,"3"
"2019-11-01","Centro","5",20.5789473684211,19.2025747822794,60,43.3635607321131,75,21.5714285714286,193,5.3984962406015,78,9.38364779874214,49,130.252777736111,1296.99999,4.42038791159224,1.53360396932792,0.18042399639152,11,"3"
"2019-11-01","LVT","5",34.0740740740741,18.6596688259059,63.2,52.4848554906864,90,37.5848249634627,595.2,9.48200065782429,290.24,7.90775382153686,28.89999999,236.653472583837,1554,4.37142857142857,2.57142857142857,0.0857142857142857,11,"3"
"2019-11-01","Madeira","5",23.5,14.0984722192431,61.29999999,72.3630041689847,124.9,56.3919332370862,605.2,18.0411961030181,317.49,4.36284721924306,31.19999999,125.535465910987,1018.99999,4.33164661639331,0,0,11,"3"
"2019-11-01","Norte","5",31.1111111111111,14.0965034965035,65,39.7246328437917,95,57.6411460368723,574.1,14.8087847156626,310.035,NA,NA,401.180167527933,2604,6.01735236495942,2.51889168765743,0.0559753708368318,11,"3"
"2019-11-01","Algarve","6",211.5,25.328296292563,147.19999999,56.1697222179445,87.29999999,13.2083333297778,105.4,1.70374999863889,30.39999999,NA,NA,NA,NA,7.29155273615516,0.911444092019396,2.05074920704364,11,"3"
"2019-11-01","Centro","6",73,19.2025747822794,60,43.3635607321131,75,21.5714285714286,193,5.3984962406015,78,9.38364779874214,49,130.252777736111,1296.99999,6.81100586377988,1.84934596301308,0.36084799278304,11,"3"
"2019-11-01","LVT","6",129.785714285714,18.6596688259059,63.2,52.4848554906864,90,37.5848249634627,595.2,9.48200065782429,290.24,7.90775382153686,28.89999999,236.653472583837,1554,10,5.02857142857143,1,11,"3"
"2019-11-01","Madeira","6",203,14.0984722192431,61.29999999,72.3630041689847,124.9,56.3919332370862,605.2,18.0411961030181,317.49,4.36284721924306,31.19999999,125.535465910987,1018.99999,14.570084073323,0,0.393786056035756,11,"3"
"2019-11-01","Norte","6",86.9,14.0965034965035,65,39.7246328437917,95,57.6411460368723,574.1,14.8087847156626,310.035,NA,NA,401.180167527933,2604,10.831234256927,2.37895326056535,0.47579065211307,11,"3"
"2019-11-01","Algarve","7",951.5,25.328296292563,147.19999999,56.1697222179445,87.29999999,13.2083333297778,105.4,1.70374999863889,30.39999999,NA,NA,NA,NA,34.8627365197419,0.455722046009698,15.03882751832,11,"3"
"2019-11-01","Centro","7",456.227272727273,19.2025747822794,60,43.3635607321131,75,21.5714285714286,193,5.3984962406015,78,9.38364779874214,49,130.252777736111,1296.99999,43.0311231393775,0.76680198466396,8.38971583220568,11,"3"
"2019-11-01","LVT","7",596.142857142857,18.6596688259059,63.2,52.4848554906864,90,37.5848249634627,595.2,9.48200065782429,290.24,7.90775382153686,28.89999999,236.653472583837,1554,41.9428571428571,5.25714285714286,8.54285714285714,11,"3"
"2019-11-01","Madeira","7",765,14.0984722192431,61.29999999,72.3630041689847,124.9,56.3919332370862,605.2,18.0411961030181,317.49,4.36284721924306,31.19999999,125.535465910987,1018.99999,57.0989781251846,0,11.4197956250369,11,"3"
"2019-11-01","Norte","7",483.6,14.0965034965035,65,39.7246328437917,95,57.6411460368723,574.1,14.8087847156626,310.035,NA,NA,401.180167527933,2604,41.6456759026029,2.43492863140218,6.43716764623566,11,"3"
"2019-12-01","Algarve","1",27.625,13.585026734492,57.5,50.396102146371,81.59999999,16.0377688138575,141.19999999,2.1684139772043,54.39999999,NA,NA,NA,NA,12.7602172882715,2.73433227605819,0,12,"4"
"2019-12-01","Centro","1",23.9076923076923,24.442662116041,88,42.1213159698424,88,29.1611796982167,341,8.73731138545953,176,18.2901849217639,83,180.285329676985,1814,17.0500676589986,4.0595399188092,0,12,"4"
"2019-12-01","LVT","1",41.3846153846154,21.8358814780879,102.09999999,41.3816253510056,93,53.2165592038552,941.39999999,16.939238084794,519.84,11.3989837369106,70.5,299.880836032428,2790,22.8571428571429,4.97142857142857,0.0571428571428571,12,"4"
"2019-12-01","Madeira","1",34.125,17.0917338675336,63.2,76.515881557537,116.59999999,64.3709959584657,487.1,20.9670188398721,244.78999999,5.77385752377016,97.5,160.335127860027,981,18.9017306897163,0,0,12,"4"
"2019-12-01","Norte","1",29.8454545454545,17.7055032226078,50,38.9050905953408,113,80.776801616,710.89999999,25.5174793482794,314.997,NA,NA,719.10147926709,5153.99999,22.7260005597537,4.72991883571229,0.0559753708368318,12,"4"
"2019-12-01","Algarve","5",66.5,13.585026734492,57.5,50.396102146371,81.59999999,16.0377688138575,141.19999999,2.1684139772043,54.39999999,NA,NA,NA,NA,3.87363739108243,0.227861023004849,0.455722046009698,12,"4"
"2019-12-01","Centro","5",29.3809523809524,24.442662116041,88,42.1213159698424,88,29.1611796982167,341,8.73731138545953,176,18.2901849217639,83,180.285329676985,1814,4.60081190798376,1.08254397834912,0.04510599909788,12,"4"
"2019-12-01","LVT","5",39.2592592592593,21.8358814780879,102.09999999,41.3816253510056,93,53.2165592038552,941.39999999,16.939238084794,519.84,11.3989837369106,70.5,299.880836032428,2790,5.22857142857143,2.14285714285714,0.0571428571428571,12,"4"
"2019-12-01","Madeira","5",53,17.0917338675336,63.2,76.515881557537,116.59999999,64.3709959584657,487.1,20.9670188398721,244.78999999,5.77385752377016,97.5,160.335127860027,981,7.48193506467936,0,0.393786056035756,12,"4"
"2019-12-01","Norte","5",41.2413793103448,17.7055032226078,50,38.9050905953408,113,80.776801616,710.89999999,25.5174793482794,314.997,NA,NA,719.10147926709,5153.99999,6.71704450041982,1.62328575426812,0.0559753708368318,12,"4"
"2019-12-01","Algarve","6",139.5,13.585026734492,57.5,50.396102146371,81.59999999,16.0377688138575,141.19999999,2.1684139772043,54.39999999,NA,NA,NA,NA,8.65871887418426,0.455722046009698,1.13930511502424,12,"4"
"2019-12-01","Centro","6",75.6086956521739,24.442662116041,88,42.1213159698424,88,29.1611796982167,341,8.73731138545953,176,18.2901849217639,83,180.285329676985,1814,9.06630581867388,1.08254397834912,0.4510599909788,12,"4"
